1632413278.0,"Sep 23, 2021",16:07:58,-24101.251775
1632413279.0,"Sep 23, 2021",16:07:59,-22356.488000
1632413280.0,"Sep 23, 2021",16:08:00,-20575.690888
1632413281.0,"Sep 23, 2021",16:08:01,-18827.851112
1632413282.0,"Sep 23, 2021",16:08:02,-17072.832000
1632413283.0,"Sep 23, 2021",16:08:03,-15321.529888
1632413284.0,"Sep 23, 2021",16:08:04,-13564.592112
1632413285.0,"Sep 23, 2021",16:08:05,-11823.474888
1632413286.0,"Sep 23, 2021",16:08:06,-10073.636000
1632413287.0,"Sep 23, 2021",16:08:07,-8326.901774
1632413288.0,"Sep 23, 2021",16:08:08,-6561.144000
1632413289.0,"Sep 23, 2021",16:08:09,-4815.703336
1632413290.0,"Sep 23, 2021",16:08:10,-3062.904000
1632413291.0,"Sep 23, 2021",16:08:11,-1312.515337
1632413292.0,"Sep 23, 2021",16:08:12,444.096000
1632413293.0,"Sep 23, 2021",16:08:13,2190.795336
1632413294.0,"Sep 23, 2021",16:08:14,3940.088000
1632413295.0,"Sep 23, 2021",16:08:15,5687.036888
1632413296.0,"Sep 23, 2021",16:08:16,7443.708888
1632413297.0,"Sep 23, 2021",16:08:17,9187.880225
1632413298.0,"Sep 23, 2021",16:08:18,10951.040000
1632413299.0,"Sep 23, 2021",16:08:19,12698.614224
1632413300.0,"Sep 23, 2021",16:08:20,14448.252000
1632413301.0,"Sep 23, 2021",16:08:21,16208.804225
1632413302.0,"Sep 23, 2021",16:08:22,17959.839775
1632413303.0,"Sep 23, 2021",16:08:23,19709.420000
1632413304.0,"Sep 23, 2021",16:08:24,21460.240000
1632413305.0,"Sep 23, 2021",16:08:25,23234.250112
1632413306.0,"Sep 23, 2021",16:08:26,24974.274886
1632413307.0,"Sep 23, 2021",16:08:27,26759.142112
1632413308.0,"Sep 23, 2021",16:08:28,28505.439112
1632413309.0,"Sep 23, 2021",16:08:29,30260.630225
1632413310.0,"Sep 23, 2021",16:08:30,30375.462754
1632413311.0,"Sep 23, 2021",16:08:31,-31777.483887
1632413312.0,"Sep 23, 2021",16:08:32,-30012.020000
1632413313.0,"Sep 23, 2021",16:08:33,-28262.900000
1632413314.0,"Sep 23, 2021",16:08:34,-26511.482224
1632413315.0,"Sep 23, 2021",16:08:35,-24758.768888
1632413316.0,"Sep 23, 2021",16:08:36,-23014.888000
1632413317.0,"Sep 23, 2021",16:08:37,-21257.968000
1632413318.0,"Sep 23, 2021",16:08:38,-19509.402225
1632413319.0,"Sep 23, 2021",16:08:39,-17769.920000
1632413320.0,"Sep 23, 2021",16:08:40,-15984.484111
1632413321.0,"Sep 23, 2021",16:08:41,-14257.500224
1632413322.0,"Sep 23, 2021",16:08:42,-12507.450225
1632413323.0,"Sep 23, 2021",16:08:43,-10752.490224
1632413324.0,"Sep 23, 2021",16:08:44,-9004.968000
1632413325.0,"Sep 23, 2021",16:08:45,-7251.024000
1632413326.0,"Sep 23, 2021",16:08:46,-5505.728888
1632413327.0,"Sep 23, 2021",16:08:47,-3757.996000
1632413328.0,"Sep 23, 2021",16:08:48,-2005.259664
1632413329.0,"Sep 23, 2021",16:08:49,-262.481775
1632413330.0,"Sep 23, 2021",16:08:50,1498.253112
1632413331.0,"Sep 23, 2021",16:08:51,3245.757887
1632413332.0,"Sep 23, 2021",16:08:52,5002.000000
1632413333.0,"Sep 23, 2021",16:08:53,6750.250112
1632413334.0,"Sep 23, 2021",16:08:54,8506.000000
1632413335.0,"Sep 23, 2021",16:08:55,10257.489775
1632413336.0,"Sep 23, 2021",16:08:56,12009.976000
1632413337.0,"Sep 23, 2021",16:08:57,13765.737888
1632413338.0,"Sep 23, 2021",16:08:58,15521.880000
1632413339.0,"Sep 23, 2021",16:08:59,17277.487776
1632413340.0,"Sep 23, 2021",16:09:00,19034.912000
1632413341.0,"Sep 23, 2021",16:09:01,20786.984000
1632413342.0,"Sep 23, 2021",16:09:02,22540.735888
1632413343.0,"Sep 23, 2021",16:09:03,24292.059886
1632413344.0,"Sep 23, 2021",16:09:04,26056.427887
1632413345.0,"Sep 23, 2021",16:09:05,27824.689888
1632413346.0,"Sep 23, 2021",16:09:06,29573.764888
1632413347.0,"Sep 23, 2021",16:09:07,31331.840000
1632413348.0,"Sep 23, 2021",16:09:08,-31456.400919
1632413349.0,"Sep 23, 2021",16:09:09,-30678.592113
1632413350.0,"Sep 23, 2021",16:09:10,-28921.032000
1632413351.0,"Sep 23, 2021",16:09:11,-27165.852226
1632413352.0,"Sep 23, 2021",16:09:12,-25414.728888
1632413353.0,"Sep 23, 2021",16:09:13,-23668.252000
1632413354.0,"Sep 23, 2021",16:09:14,-21922.088112
1632413355.0,"Sep 23, 2021",16:09:15,-20154.810115
1632413356.0,"Sep 23, 2021",16:09:16,-18395.664000
1632413357.0,"Sep 23, 2021",16:09:17,-16634.776661
1632413358.0,"Sep 23, 2021",16:09:18,-14884.956226
1632413359.0,"Sep 23, 2021",16:09:19,-13121.855768
1632413360.0,"Sep 23, 2021",16:09:20,-11368.554888
1632413361.0,"Sep 23, 2021",16:09:21,-9636.305773
1632413362.0,"Sep 23, 2021",16:09:22,-7864.901346
1632413363.0,"Sep 23, 2021",16:09:23,-6098.208890
1632413364.0,"Sep 23, 2021",16:09:24,-4349.599770
1632413365.0,"Sep 23, 2021",16:09:25,-2601.499886
1632413366.0,"Sep 23, 2021",16:09:26,-823.999886
1632413367.0,"Sep 23, 2021",16:09:27,-602.000000
